"","conversation_id","ground_truth_move","predicted_move","Technique","exact_match","model"
"362","6000055_Jia","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"363","6000055_Jia","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"364","6000070_Lakisha","generic","focus","Auto-CoT","FALSE","GPT-3.5"
"365","6000070_Lakisha","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"366","6000070_Lakisha","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"367","6000070_Lakisha","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"368","6000070_Lakisha","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"369","6000070_Lakisha","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"370","6000070_Lakisha","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"371","6000070_Lakisha","focus","probing","Auto-CoT","FALSE","GPT-3.5"
"372","6000070_Lakisha","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"373","6000070_Lakisha","telling","telling","Auto-CoT","TRUE","GPT-3.5"
"374","6000009_Michael","generic","probing","Auto-CoT","FALSE","GPT-3.5"
"375","6000009_Michael","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"376","6000009_Michael","generic","telling","Auto-CoT","FALSE","GPT-3.5"
"377","6000010_Luca","generic","probing","Auto-CoT","FALSE","GPT-3.5"
"378","6000010_Luca","probing","probing","Auto-CoT","TRUE","GPT-3.5"
"379","6000010_Luca","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"380","6000010_Luca","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"381","6000010_Luca","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"382","6000010_Luca","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"383","6000010_Luca","focus","probing","Auto-CoT","FALSE","GPT-3.5"
"384","6000010_Luca","focus","probing","Auto-CoT","FALSE","GPT-3.5"
"385","6000010_Luca","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"386","6000010_Luca","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"387","6000063_Ronny","generic","focus","Auto-CoT","FALSE","GPT-3.5"
"388","6000063_Ronny","probing","probing","Auto-CoT","TRUE","GPT-3.5"
"389","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"390","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"391","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"392","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"393","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"394","6000063_Ronny","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"395","6000063_Ronny","focus","generic","Auto-CoT","FALSE","GPT-3.5"
"396","6000001_Jia","generic","probing","Auto-CoT","FALSE","GPT-3.5"
"397","6000001_Jia","focus","probing","Auto-CoT","FALSE","GPT-3.5"
"398","6000001_Jia","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"399","6000001_Jia","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"400","6000001_Jia","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"401","6000001_Jia","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"402","6000001_Jia","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"403","6000001_Jia","probing","probing","Auto-CoT","TRUE","GPT-3.5"
"404","6000005_Claire","generic","focus","Auto-CoT","FALSE","GPT-3.5"
"405","6000005_Claire","probing","probing","Auto-CoT","TRUE","GPT-3.5"
"406","6000005_Claire","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"407","6000005_Claire","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"408","6000005_Claire","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"409","6000005_Claire","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"410","6000005_Claire","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"411","6000005_Claire","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"412","6000005_Claire","focus","generic","Auto-CoT","FALSE","GPT-3.5"
"413","6000003_Heidi","generic","probing","Auto-CoT","FALSE","GPT-3.5"
"414","6000003_Heidi","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"415","6000003_Heidi","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"416","6000003_Heidi","probing","probing","Auto-CoT","TRUE","GPT-3.5"
"417","6000003_Heidi","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"418","6000003_Heidi","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"419","6000003_Heidi","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"420","6000003_Heidi","focus","generic","Auto-CoT","FALSE","GPT-3.5"
"421","6000037_Brenda","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"422","6000037_Brenda","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"423","6000037_Brenda","telling","telling","Auto-CoT","TRUE","GPT-3.5"
"424","6000037_Brenda","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"425","6000037_Brenda","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"426","6000037_Brenda","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"427","6000037_Brenda","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"428","6000037_Brenda","generic","generic","Auto-CoT","TRUE","GPT-3.5"
"429","6000043_Stephanie","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"430","6000043_Stephanie","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"431","6000043_Stephanie","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"432","6000043_Stephanie","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"433","6000043_Stephanie","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"434","6000043_Stephanie","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"435","6000043_Stephanie","generic","generic","Auto-CoT","TRUE","GPT-3.5"
"436","6000001_Ayisha","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"437","6000001_Ayisha","focus","focus","Auto-CoT","TRUE","GPT-3.5"
"438","6000001_Ayisha","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"439","6000001_Ayisha","generic","generic","Auto-CoT","TRUE","GPT-3.5"
"440","6000063_Seth","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"441","6000063_Seth","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"442","6000063_Seth","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"443","6000063_Seth","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"444","6000063_Seth","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"445","6000063_Seth","generic","generic","Auto-CoT","TRUE","GPT-3.5"
"446","6000051_Jian","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"447","6000051_Jian","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"448","6000051_Jian","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"449","6000051_Jian","probing","focus","Auto-CoT","FALSE","GPT-3.5"
"450","6000051_Jian","telling","focus","Auto-CoT","FALSE","GPT-3.5"
"451","6000025_Mariana","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"452","6000025_Mariana","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"453","6000025_Mariana","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"454","6000025_Mariana","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"455","6000044_Ayisha","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"456","6000044_Ayisha","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"457","6000044_Ayisha","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"458","6000044_Ayisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"459","6000044_Ayisha","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"460","6000044_Ayisha","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"461","6000044_Ayisha","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"462","6000044_Ayisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"463","6000044_Ayisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"464","6000060_Scott","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"465","6000060_Scott","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"466","6000060_Scott","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"467","6000060_Scott","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"468","6000054_DeAndre","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"469","6000054_DeAndre","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"470","6000054_DeAndre","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"471","6000054_DeAndre","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"472","6000054_DeAndre","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"473","6000057_Cody","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"474","6000057_Cody","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"475","6000057_Cody","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"476","6000025_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"477","6000025_Luca","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"478","6000025_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"479","6000025_Luca","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"480","6000025_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"481","6000025_Luca","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"482","6000025_Luca","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"483","6000025_Luca","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"484","6000025_Luca","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"485","6000037_DeAndre","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"486","6000037_DeAndre","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"487","6000037_DeAndre","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"488","6000056_Seth","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"489","6000056_Seth","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"490","6000056_Seth","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"491","6000056_Seth","generic","focus","Self-Consistency","FALSE","GPT-3.5"
"492","6000056_Seth","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"493","6000056_Seth","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"494","6000056_Seth","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"495","6000056_Seth","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"496","6000069_Lakisha","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"497","6000069_Lakisha","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"498","6000069_Lakisha","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"499","6000069_Lakisha","generic","telling","Self-Consistency","FALSE","GPT-3.5"
"500","6000067_Rishi","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"501","6000067_Rishi","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"502","6000067_Rishi","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"503","6000052_Stephanie","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"504","6000052_Stephanie","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"505","6000052_Stephanie","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"506","6000055_Jia","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"507","6000055_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"508","6000055_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"509","6000055_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"510","6000055_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"511","6000055_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"512","6000055_Jia","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"513","6000055_Jia","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"514","6000070_Lakisha","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"515","6000070_Lakisha","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"516","6000070_Lakisha","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"517","6000070_Lakisha","probing","telling","Self-Consistency","FALSE","GPT-3.5"
"518","6000070_Lakisha","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"519","6000070_Lakisha","probing","telling","Self-Consistency","FALSE","GPT-3.5"
"520","6000070_Lakisha","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"521","6000070_Lakisha","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"522","6000070_Lakisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"523","6000070_Lakisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"524","6000009_Michael","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"525","6000009_Michael","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"526","6000009_Michael","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"527","6000010_Luca","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"528","6000010_Luca","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"529","6000010_Luca","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"530","6000010_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"531","6000010_Luca","focus","telling","Self-Consistency","FALSE","GPT-3.5"
"532","6000010_Luca","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"533","6000010_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"534","6000010_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"535","6000010_Luca","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"536","6000010_Luca","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"537","6000063_Ronny","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"538","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"539","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"540","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"541","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"542","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"543","6000063_Ronny","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"544","6000063_Ronny","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"545","6000063_Ronny","focus","generic","Self-Consistency","FALSE","GPT-3.5"
"546","6000001_Jia","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"547","6000001_Jia","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"548","6000001_Jia","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"549","6000001_Jia","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"550","6000001_Jia","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"551","6000001_Jia","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"552","6000001_Jia","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"553","6000001_Jia","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"554","6000005_Claire","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"555","6000005_Claire","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"556","6000005_Claire","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"557","6000005_Claire","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"558","6000005_Claire","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"559","6000005_Claire","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"560","6000005_Claire","telling","probing","Self-Consistency","FALSE","GPT-3.5"
"561","6000005_Claire","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"562","6000005_Claire","focus","generic","Self-Consistency","FALSE","GPT-3.5"
"563","6000003_Heidi","generic","probing","Self-Consistency","FALSE","GPT-3.5"
"564","6000003_Heidi","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"565","6000003_Heidi","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"566","6000003_Heidi","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"567","6000003_Heidi","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"568","6000003_Heidi","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"569","6000003_Heidi","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"570","6000003_Heidi","focus","generic","Self-Consistency","FALSE","GPT-3.5"
"571","6000037_Brenda","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"572","6000037_Brenda","focus","focus","Self-Consistency","TRUE","GPT-3.5"
"573","6000037_Brenda","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"574","6000037_Brenda","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"575","6000037_Brenda","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"576","6000037_Brenda","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"577","6000037_Brenda","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"578","6000037_Brenda","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"579","6000043_Stephanie","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"580","6000043_Stephanie","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"581","6000043_Stephanie","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"582","6000043_Stephanie","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"583","6000043_Stephanie","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"584","6000043_Stephanie","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"585","6000043_Stephanie","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"586","6000001_Ayisha","probing","generic","Self-Consistency","FALSE","GPT-3.5"
"587","6000001_Ayisha","focus","probing","Self-Consistency","FALSE","GPT-3.5"
"588","6000001_Ayisha","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"589","6000001_Ayisha","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"590","6000063_Seth","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"591","6000063_Seth","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"592","6000063_Seth","probing","telling","Self-Consistency","FALSE","GPT-3.5"
"593","6000063_Seth","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"594","6000063_Seth","probing","telling","Self-Consistency","FALSE","GPT-3.5"
"595","6000063_Seth","generic","generic","Self-Consistency","TRUE","GPT-3.5"
"596","6000051_Jian","probing","focus","Self-Consistency","FALSE","GPT-3.5"
"597","6000051_Jian","telling","focus","Self-Consistency","FALSE","GPT-3.5"
"598","6000051_Jian","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"599","6000051_Jian","probing","probing","Self-Consistency","TRUE","GPT-3.5"
"600","6000051_Jian","telling","telling","Self-Consistency","TRUE","GPT-3.5"
"601","6000025_Mariana","generic","probing","Active Prompting","FALSE","GPT-3.5"
"602","6000025_Mariana","focus","focus","Active Prompting","TRUE","GPT-3.5"
"603","6000025_Mariana","telling","focus","Active Prompting","FALSE","GPT-3.5"
"604","6000025_Mariana","generic","telling","Active Prompting","FALSE","GPT-3.5"
"605","6000044_Ayisha","generic","probing","Active Prompting","FALSE","GPT-3.5"
"606","6000044_Ayisha","focus","focus","Active Prompting","TRUE","GPT-3.5"
"607","6000044_Ayisha","focus","probing","Active Prompting","FALSE","GPT-3.5"
"608","6000044_Ayisha","telling","telling","Active Prompting","TRUE","GPT-3.5"
"609","6000044_Ayisha","focus","telling","Active Prompting","FALSE","GPT-3.5"
"610","6000044_Ayisha","telling","probing","Active Prompting","FALSE","GPT-3.5"
"611","6000044_Ayisha","telling","telling","Active Prompting","TRUE","GPT-3.5"
"612","6000044_Ayisha","telling","telling","Active Prompting","TRUE","GPT-3.5"
"613","6000044_Ayisha","telling","telling","Active Prompting","TRUE","GPT-3.5"
"614","6000060_Scott","generic","probing","Active Prompting","FALSE","GPT-3.5"
"615","6000060_Scott","focus","probing","Active Prompting","FALSE","GPT-3.5"
"616","6000060_Scott","focus","probing","Active Prompting","FALSE","GPT-3.5"
"617","6000060_Scott","focus","telling","Active Prompting","FALSE","GPT-3.5"
"618","6000054_DeAndre","generic","probing","Active Prompting","FALSE","GPT-3.5"
"619","6000054_DeAndre","generic","probing","Active Prompting","FALSE","GPT-3.5"
"620","6000054_DeAndre","focus","telling","Active Prompting","FALSE","GPT-3.5"
"621","6000054_DeAndre","focus","telling","Active Prompting","FALSE","GPT-3.5"
"622","6000054_DeAndre","focus","telling","Active Prompting","FALSE","GPT-3.5"
"623","6000057_Cody","generic","focus","Active Prompting","FALSE","GPT-3.5"
"624","6000057_Cody","focus","focus","Active Prompting","TRUE","GPT-3.5"
"625","6000057_Cody","focus","telling","Active Prompting","FALSE","GPT-3.5"
